Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1987-09-28,3.3505240898313944,3.366108137410903,3.3037726323368726,3.319356679916382,353106,0.0,2.0
1987-09-29,3.319356776268295,3.350524187088013,3.3037727282364235,3.3505241870880127,289708,0.0,0.0
1987-09-30,3.3505240898313944,3.3505240898313944,3.3037726323368726,3.319356679916382,191346,0.0,0.0
1987-10-01,3.319355310375698,3.3661067485809326,3.3037712692260457,3.3661067485809326,680853,0.0,0.0
1987-10-02,3.366108294898618,3.3972761631011963,3.366108294898618,3.3972761631011963,111042,0.0,0.0
1987-10-05,3.3972756124777597,3.444027064582229,3.3661077493268046,3.4128592014312744,760388,0.0,0.0
1987-10-06,3.4128596523155688,3.4128596523155688,3.2726052774726853,3.3037726879119873,240143,0.0,0.0
1987-10-07,3.303773224901217,3.303773224901217,3.163519055676351,3.1791024208068848,828781,0.0,0.0
1987-10-08,3.179102273326068,3.272605657577515,3.132350809615043,3.2726056575775146,280487,0.0,0.0
1987-10-09,3.272605317416706,3.397276102768952,3.272605317416706,3.3505241870880127,249364,0.0,0.0
1987-10-12,3.303770651132626,3.303770651132626,3.210268020629883,3.210268020629883,81841,0.0,0.0
1987-10-13,3.210268020629883,3.2570192216739886,3.1635165911712453,3.210268020629883,164834,0.0,0.0
1987-10-14,3.1791020482955594,3.1791020482955594,3.0855993559067314,3.1011831760406494,245906,0.0,0.0
1987-10-15,3.1011822945937464,3.1323496975882112,2.8985922336054744,2.960927724838257,917538,0.0,0.0
1987-10-16,2.9609276233435855,3.0076788404400534,2.7427539825439453,2.7427539825439453,479901,0.0,0.0
1987-10-19,2.69600305459883,2.69600305459883,2.150568962097168,2.150568962097168,1466600,0.0,0.0
1987-10-20,2.1505678225767433,2.5869149567368708,2.0882325829580197,2.3999087810516357,1985693,0.0,0.0
1987-10-21,2.415495101067186,2.6492526988612606,2.415495101067186,2.5869174003601074,1081219,0.0,0.0
1987-10-22,2.5869147808727737,2.5869147808727737,2.3064059932435845,2.3843252658843994,592480,0.0,0.0
