Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-02,0.1310824453830719,0.13393187092950737,0.1310824453830719,0.1310824453830719,100710400,0.0,0.0
1980-12-03,0.12965704884150428,0.12965704884150428,0.12823233008384705,0.12823233008384705,25177600,0.0,0.0
1980-12-04,0.13250714540481567,0.13393186353456915,0.13250714540481567,0.13250714540481567,22694400,0.0,0.0
1980-12-05,0.12823232681020355,0.12823232681020355,0.1253829002380371,0.1253829002380371,7590400,0.0,0.0
1980-12-08,0.11968392180350777,0.11968392180350777,0.11825847625732422,0.11825847625732422,5414400,0.0,0.0
1980-12-09,0.11825856146071599,0.11825856146071599,0.11540913581848145,0.11540913581848145,5824000,0.0,0.0
1980-12-10,0.1125597327551527,0.1125597327551527,0.10828559845685959,0.10828559845685959,5875200,0.0,0.0
1980-12-11,0.10543547344933302,0.10543547344933302,0.1025860458612442,0.1025860458612442,5440000,0.0,0.0
1980-12-12,0.10686014592647552,0.10828559284945503,0.10686014592647552,0.10686014592647552,8153600,0.0,0.0
1980-12-15,0.11113498359918594,0.11255969087843394,0.11113498359918594,0.11113498359918594,6643200,0.0,0.0
1980-12-16,0.11113502494585645,0.11113502494585645,0.10828559845685959,0.10828559845685959,6630400,0.0,0.0
1980-12-17,0.10686011936202629,0.10686011936202629,0.1040106937289238,0.1040106937289238,4672000,0.0,0.0
1980-12-18,0.10686014592647552,0.10971030058497495,0.10686014592647552,0.10686014592647552,11251200,0.0,0.0
1980-12-19,0.11113498359918594,0.11255969087843394,0.11113498359918594,0.11113498359918594,10035200,0.0,0.0
1980-12-22,0.11113498359918594,0.11398440902808228,0.11113498359918594,0.11113498359918594,1856000,0.0,0.0
1980-12-23,0.11398444324731827,0.11683386953164003,0.11398444324731827,0.11398444324731827,5696000,0.0,0.0
1980-12-24,0.11825847625732422,0.12110862816294571,0.11825847625732422,0.11825847625732422,2444800,0.0,0.0
1980-12-26,0.11968404799699783,0.1225334745906698,0.11968404799699783,0.11968404799699783,1459200,0.0,0.0
1980-12-29,0.11968392180350777,0.12110862816294571,0.11825847625732422,0.11825847625732422,1740800,0.0,0.0
1980-12-30,0.12110874801874161,0.12253346665855182,0.12110874801874161,0.12110874801874161,4364800,0.0,0.0
1980-12-31,0.12110875585863143,0.1225334745906698,0.11968404799699783,0.11968404799699783,2918400,0.0,0.0
1981-01-02,0.12253351509571077,0.12538294263129793,0.12253351509571077,0.12253351509571075,1574400,0.0,0.0
1981-01-05,0.12752026319503784,0.12965697044581756,0.12752026319503784,0.12752026319503784,5824000,0.0,0.0
1981-01-06,0.12823233008384705,0.12965704884150428,0.12823233008384705,0.12823233008384705,6950400,0.0,0.0
1981-01-07,0.12253346665855182,0.12253346665855182,0.12110874801874161,0.12110874801874161,8806400,0.0,0.0
1981-01-08,0.11968392180350777,0.11968392180350777,0.11825847625732422,0.11825847625732422,3302400,0.0,0.0
1981-01-09,0.11825856908961328,0.11968401575476419,0.11683385074138641,0.11683385074138641,2470400,0.0,0.0
1981-01-12,0.11825847625732422,0.12110862816294571,0.11825847625732422,0.11825847625732422,3353600,0.0,0.0
1981-01-13,0.12110874801874161,0.12395817442795795,0.12110874801874161,0.12110874801874161,4467200,0.0,0.0
1981-01-14,0.1253829002380371,0.12823232681020355,0.1253829002380371,0.1253829002380371,7923200,0.0,0.0
1981-01-15,0.1253829002380371,0.1268076189593227,0.1253829002380371,0.1253829002380371,2521600,0.0,0.0
1981-01-16,0.1253829002380371,0.12823232681020355,0.1253829002380371,0.1253829002380371,3328000,0.0,0.0
1981-01-19,0.1253829002380371,0.1268076189593227,0.1253829002380371,0.1253829002380371,4032000,0.0,0.0
1981-01-20,0.12395817442795795,0.12395817442795795,0.12110874801874161,0.12110874801874161,3507200,0.0,0.0
1981-01-21,0.12110875585863143,0.1225334745906698,0.11968404799699783,0.11968404799699783,985600,0.0,0.0
1981-01-22,0.11825858810900272,0.11825858810900272,0.11398444324731827,0.11398444324731827,1318400,0.0,0.0
1981-01-23,0.11683385074138641,0.11968401575476419,0.11683385074138641,0.11683385074138641,1382400,0.0,0.0
1981-01-26,0.11683386953164003,0.11683386953164003,0.11398444324731827,0.11398444324731827,1126400,0.0,0.0
1981-01-27,0.11398444324731827,0.11540916182468096,0.11398444324731827,0.11398444324731827,857600,0.0,0.0
1981-01-28,0.11398444324731827,0.11540916182468096,0.11398444324731827,0.11398444324731827,1164800,0.0,0.0
