Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,0.3867904736811027,0.37997469305992126,0.37997469305992126,84645,0.0,0.0
1980-03-18,0.0,0.3714553333015396,0.364639550447464,0.364639550447464,240570,0.0,0.0
1980-03-19,0.0,0.36634391412080974,0.359528124332428,0.359528124332428,142560,0.0,0.0
1980-03-20,0.0,0.34078461300940566,0.3339691162109375,0.3339691162109375,267300,0.0,0.0
1980-03-21,0.0,0.34419252711523773,0.33737674355506897,0.33737674355506897,115830,0.0,0.0
1980-03-24,0.0,0.33737673582908934,0.33056095242500305,0.33056095242500305,294030,0.0,0.0
1980-03-25,0.0,0.3424885809479694,0.3356727957725525,0.3356727957725525,169290,0.0,0.0
1980-03-26,0.0,0.3424885809479694,0.3356727957725525,0.3356727957725525,53460,0.0,0.0
1980-03-27,0.0,0.33396902008348023,0.3271532356739044,0.3271532356739044,703890,0.0,0.0
1980-03-28,0.0,0.34419252711523773,0.33737674355506897,0.33737674355506897,133650,0.0,0.0
1980-03-31,0.0,0.34419252711523773,0.33737674355506897,0.33737674355506897,93555,0.0,0.0
1980-04-01,0.0,0.34419252711523773,0.33737674355506897,0.33737674355506897,44550,0.0,0.0
1980-04-02,0.0,0.33908074355041695,0.3322649598121643,0.3322649598121643,173745,0.0,0.0
1980-04-03,0.0,0.33908074355041695,0.3322649598121643,0.3322649598121643,102465,0.0,0.0
1980-04-07,0.0,0.33908074355041695,0.3322649598121643,0.3322649598121643,841995,0.0,0.0
1980-04-08,0.0,0.33737673582908934,0.33056095242500305,0.33056095242500305,855360,0.0,0.0
1980-04-09,0.0,0.3458961844535581,0.33908069133758545,0.33908069133758545,2713095,0.0,0.0
1980-04-10,0.0,0.34419252711523773,0.33737674355506897,0.33737674355506897,35640,0.0,0.0
1980-04-11,0.0,0.34419252711523773,0.33737674355506897,0.33737674355506897,142560,0.0,0.0
1980-04-14,0.0,0.34078461300940566,0.3339691162109375,0.3339691162109375,57915,0.0,0.0
1980-04-15,0.0,0.34078461300940566,0.3339691162109375,0.3339691162109375,31185,0.0,0.0
1980-04-16,0.0,0.33908074355041695,0.3322649598121643,0.3322649598121643,490050,0.0,0.0
1980-04-17,0.0,0.3305609227349848,0.3237454295158386,0.3237454295158386,93555,0.0,0.0
1980-04-18,0.0,0.3288570531733125,0.32204127311706543,0.32204127311706543,155925,0.0,0.0
1980-04-21,0.0,0.3288570531733125,0.32204127311706543,0.32204127311706543,40095,0.0,0.0
1980-04-22,0.0,0.3322650435449368,0.32544925808906555,0.32544925808906555,89100,0.0,0.0
1980-04-23,0.0,0.2896667712027954,0.28285127878189087,0.28285127878189087,663795,0.0,0.0
1980-04-24,0.0,0.3067061226878781,0.29989033937454224,0.29989033937454224,547965,0.0,0.0
1980-04-25,0.0,0.305002117858337,0.29818665981292725,0.29818665981292725,200475,0.0,0.0
1980-04-28,0.0,0.3067061226878781,0.29989033937454224,0.29989033937454224,80190,0.0,0.0
1980-04-29,0.0,0.3067061226878781,0.29989033937454224,0.29989033937454224,338580,0.0,0.0
1980-04-30,0.0,0.3135219749208617,0.30670619010925293,0.30670619010925293,200475,0.0,0.0
1980-05-01,0.0,0.31181797371470193,0.3050021529197693,0.3050021529197693,1073655,0.0,0.0
1980-05-02,0.0,0.3101140298279038,0.3032985329627991,0.3032985329627991,628155,0.0,0.0
1980-05-05,0.0,0.31181797371470193,0.3050021529197693,0.3050021529197693,414315,0.0,0.0
1980-05-06,0.0,0.31692978196773935,0.3101139962673187,0.3101139962673187,227205,0.0,0.0
1980-05-07,0.0,0.32715338099253866,0.32033759355545044,0.32033759355545044,151470,0.0,0.0
1980-05-08,0.0,0.3322650435449368,0.32544925808906555,0.32544925808906555,124740,0.0,0.0
1980-05-09,0.0,0.3356726158001687,0.3288571238517761,0.3288571238517761,115830,0.0,0.0
1980-05-12,0.0,0.3305609227349848,0.3237454295158386,0.3237454295158386,138105,0.0,0.0
1980-05-13,0.0,0.322041596717573,0.3152258098125458,0.3152258098125458,436590,0.0,0.0
1980-05-14,0.0,0.3322650435449368,0.32544925808906555,0.32544925808906555,169290,0.0,0.0
1980-05-15,0.0,0.3356726158001687,0.3288571238517761,0.3288571238517761,111375,0.0,0.0
1980-05-16,0.0,0.34078461300940566,0.3339691162109375,0.3339691162109375,53460,0.0,0.0
1980-05-19,0.0,0.33908074355041695,0.3322649598121643,0.3322649598121643,169290,0.0,0.0
1980-05-20,0.0,0.33908074355041695,0.3322649598121643,0.3322649598121643,227205,0.0,0.0
1980-05-21,0.0,0.33908074355041695,0.3322649598121643,0.3322649598121643,151470,0.0,0.0
1980-05-22,0.0,0.36463970037988663,0.3578238785266876,0.3578238785266876,472230,0.0,0.0
1980-05-23,0.0,0.37315902106479026,0.36634352803230286,0.36634352803230286,142560,0.0,0.0
1980-05-27,0.0,0.3714553333015396,0.364639550447464,0.364639550447464,160380,0.0,0.0
1980-05-28,0.0,0.36634391412080974,0.359528124332428,0.359528124332428,155925,0.0,0.0
1980-05-29,0.0,0.3612319780613328,0.3544161915779114,0.3544161915779114,115830,0.0,0.0
1980-05-30,0.0,0.3595280925865967,0.3527123034000397,0.3527123034000397,57915,0.0,0.0
1980-06-02,0.0,0.3595280925865967,0.3527123034000397,0.3527123034000397,17820,0.0,0.0
1980-06-03,0.0,0.3578238121848945,0.35100802779197693,0.35100802779197693,182655,0.0,0.0
1980-06-04,0.0,0.3612319780613328,0.3544161915779114,0.3544161915779114,106920,0.0,0.0
1980-06-05,0.0,0.3578238121848945,0.35100802779197693,0.35100802779197693,80190,0.0,0.0
1980-06-06,0.0,0.35612001152128675,0.3493042290210724,0.3493042290210724,169290,0.0,0.0
1980-06-09,0.0,0.35100796223335157,0.3441925048828125,0.3441925048828125,178200,0.0,0.0
1980-06-10,0.0,0.35100796223335157,0.3441925048828125,0.3441925048828125,35640,0.0,0.0
1980-06-11,0.0,0.35441603490670714,0.3476002514362335,0.3476002514362335,222750,0.0,0.0
1980-06-12,0.0,0.3493042810103031,0.34248849749565125,0.34248849749565125,98010,0.0,0.0
1980-06-13,0.0,0.35100796223335157,0.3441925048828125,0.3441925048828125,53460,0.0,0.0
1980-06-16,0.0,0.35271181518514017,0.34589603543281555,0.34589603543281555,49005,0.0,0.0
1980-06-17,0.0,0.35271181518514017,0.34589603543281555,0.34589603543281555,35640,0.0,0.0
1980-06-18,0.0,0.3476002740218243,0.34078449010849,0.34078449010849,115830,0.0,0.0
1980-06-19,0.0,0.3493042810103031,0.34248849749565125,0.34248849749565125,44550,0.0,0.0
