Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,0.7942745721469572,0.7825596332550049,0.7825596332550049,685877,0.0,0.0
1980-03-18,0.0,0.7778735944633369,0.7755304574966431,0.7755304574966431,383824,0.0,0.0
1980-03-19,0.0,0.7755306896675218,0.7685017987026898,0.7708449363708496,470602,0.0,0.0
1980-03-20,0.0,0.7708440907370031,0.7450710962026678,0.747414231300354,522334,0.0,0.0
1980-03-21,0.0,0.7521003813189283,0.7474146306589401,0.7497574687004089,420538,0.0,0.0
1980-03-24,0.0,0.7497575049598629,0.7427286176102758,0.745071530342102,400512,0.0,0.0
1980-03-25,0.0,0.7544435176685992,0.74272858169075,0.7497574687004089,145186,0.0,0.0
1980-03-26,0.0,0.7638163756729928,0.7474156663096401,0.7567874789237976,423875,0.0,0.0
1980-03-27,0.0,0.7591306185202217,0.7474156663096401,0.7567874789237976,275352,0.0,0.0
1980-03-28,0.0,0.7591303586959839,0.7497582509809615,0.7591303586959839,317072,0.0,0.0
1980-03-31,0.0,0.7544436454772949,0.7450716205302703,0.7544436454772949,91784,0.0,0.0
1980-04-01,0.0,0.7661588983221067,0.75444395554495,0.7638157606124878,290371,0.0,0.0
1980-04-02,0.0,0.7685021681024932,0.7591303586959839,0.7591303586959839,540691,0.0,0.0
1980-04-03,0.0,0.761473273759047,0.7521011660440247,0.7591303586959839,215275,0.0,0.0
1980-04-07,0.0,0.7591296558783779,0.7403855323791504,0.7403855323791504,659176,0.0,0.0
1980-04-08,0.0,0.7450714438203808,0.7403853951697352,0.7427285313606262,116816,0.0,0.0
1980-04-09,0.0,0.7450716867028807,0.7286706975217515,0.731013834476471,136842,0.0,0.0
1980-04-10,0.0,0.7356998517635436,0.7333570122718811,0.7333570122718811,525672,0.0,0.0
1980-04-11,0.0,0.7356997799598526,0.7075841426849365,0.7075841426849365,380486,0.0,0.0
1980-04-14,0.0,0.7192993366072097,0.7075843904197395,0.7169561982154846,664182,0.0,0.0
1980-04-15,0.0,0.7239847039922691,0.7146129012107849,0.7146129012107849,343773,0.0,0.0
1980-04-16,0.0,0.7310138270394301,0.7192988881557135,0.7263277769088745,365467,0.0,0.0
1980-04-17,0.0,0.7356997256505798,0.7239847844294655,0.7286708354949951,488958,0.0,0.0
1980-04-18,0.0,0.7403856365246511,0.7286706975217515,0.731013834476471,392168,0.0,0.0
1980-04-21,0.0,0.7286711397834865,0.7122701406478882,0.7122701406478882,979586,0.0,0.0
1980-04-22,0.0,0.7216417789459229,0.7146128896846423,0.7216417789459229,669189,0.0,0.0
1980-04-23,0.0,0.7216417905854359,0.707584011836134,0.7146129012107849,1425155,0.0,0.0
1980-04-24,0.0,0.7403859036323517,0.7099270512362269,0.7333570122718811,942872,0.0,0.0
1980-04-25,0.0,0.7380429895635926,0.7263280463343138,0.7333570122718811,370474,0.0,0.0
1980-04-28,0.0,0.7638161142449819,0.7380433027800042,0.7591303586959839,283696,0.0,0.0
1980-04-29,0.0,0.7919312715530396,0.7614725113056735,0.7919312715530396,138510,0.0,0.0
1980-04-30,0.0,0.7919319131009718,0.7778740525245667,0.7778740525245667,113478,0.0,0.0
1980-05-01,0.0,0.7825599046890374,0.7708449617337102,0.7731878757476807,135173,0.0,0.0
1980-05-02,0.0,0.7778738529298115,0.7685018239884549,0.7731878757476807,61746,0.0,0.0
1980-05-05,0.0,0.7731878442904754,0.7614729018117716,0.7661588788032532,452245,0.0,0.0
1980-05-06,0.0,0.7825596446655142,0.7614726797754617,0.7755304574966431,267008,0.0,0.0
1980-05-07,0.0,0.7849028187030078,0.7731878757476807,0.7731878757476807,180230,0.0,0.0
1980-05-08,0.0,0.7708449500100631,0.7591300072329065,0.7638157606124878,310397,0.0,0.0
1980-05-09,0.0,0.7708449303718266,0.7614729018117716,0.7661588788032532,163542,0.0,0.0
1980-05-12,0.0,0.7755307151845563,0.7661589099744843,0.7731878757476807,267008,0.0,0.0
1980-05-13,0.0,0.7872457694250853,0.768501641418253,0.7849026322364807,1017968,0.0,0.0
1980-05-14,0.0,0.8223909735679626,0.7895890512072556,0.8223909735679626,325416,0.0,0.0
1980-05-15,0.0,0.8458207789440308,0.8247337316439923,0.8411347270011902,348779,0.0,0.0
1980-05-16,0.0,0.8411343201048506,0.8294193823575614,0.8341054320335388,166880,0.0,0.0
1980-05-19,0.0,0.8341056638629291,0.8294196128845215,0.8294196128845215,714246,0.0,0.0
1980-05-20,0.0,0.8387917414424749,0.8294197129322528,0.8317625522613525,171886,0.0,0.0
1980-05-21,0.0,0.8341054320335388,0.8294193823575614,0.8341054320335388,46726,0.0,0.0
1980-05-22,0.0,0.8411343201048506,0.8341054320335388,0.8341054320335388,213606,0.0,0.0
1980-05-23,0.0,0.8411344625750155,0.8341055733131604,0.83879154920578,160205,0.0,0.0
1980-05-27,0.0,0.8434775665298658,0.8341058355296737,0.8411347270011902,282027,0.0,0.0
1980-05-28,0.0,0.8364484906196594,0.8270766871088722,0.8364484906196594,73427,0.0,0.0
1980-05-29,0.0,0.8411345538878342,0.8294196128845215,0.8294196128845215,98459,0.0,0.0
1980-05-30,0.0,0.8294196128845215,0.8153614599492988,0.8294196128845215,255326,0.0,0.0
1980-06-02,0.0,0.8411344625750155,0.8247334723737723,0.83879154920578,981254,0.0,0.0
1980-06-03,0.0,0.8411347270011902,0.8317626231155087,0.8411347270011902,170218,0.0,0.0
1980-06-04,0.0,0.8434775665298658,0.8341058355296737,0.8411347270011902,632475,0.0,0.0
1980-06-05,0.0,0.8411347270011902,0.8364486750583494,0.8411347270011902,350448,0.0,0.0
1980-06-06,0.0,0.8434773683547974,0.8387916158212658,0.8434773683547974,231963,0.0,0.0
1980-06-09,0.0,0.8247338881182503,0.820047835286339,0.8223909735679626,186906,0.0,0.0
1980-06-10,0.0,0.8247331380844116,0.8177042516715773,0.8247331380844116,267008,0.0,0.0
1980-06-11,0.0,0.8294196128845215,0.8200475109277063,0.8294196128845215,1570341,0.0,0.0
1980-06-12,0.0,0.8294196128845215,0.8247335619061139,0.8294196128845215,1516939,0.0,0.0
1980-06-13,0.0,0.8317620244972458,0.8247331380844116,0.8247331380844116,83440,0.0,0.0
1980-06-16,0.0,0.8434773683547974,0.8294195887146408,0.8434773683547974,382155,0.0,0.0
1980-06-17,0.0,0.8598782346075182,0.8434772454927255,0.8551921844482422,275352,0.0,0.0
1980-06-18,0.0,0.8575353026390076,0.8505063400307086,0.8575353026390076,113478,0.0,0.0
1980-06-19,0.0,0.8575353959705538,0.8528493458112777,0.8551921844482422,83440,0.0,0.0
1980-06-20,0.0,0.8598781410209845,0.8575353026390076,0.8575353026390076,208600,0.0,0.0
1980-06-23,0.0,0.8598781410209845,0.8528492529897469,0.8575353026390076,58408,0.0,0.0
1980-06-24,0.0,0.8645641388434936,0.8481631524969003,0.8622213006019592,358792,0.0,0.0
1980-06-25,0.0,0.876278945693902,0.864564010455335,0.8692500591278076,116816,0.0,0.0
1980-06-26,0.0,0.8762794137001038,0.8692505233799964,0.8762794137001038,811037,0.0,0.0
1980-06-27,0.0,0.8762789546128718,0.8715929058927036,0.873936116695404,101797,0.0,0.0
1980-06-30,0.0,0.8762792237223109,0.8551921844482422,0.8551921844482422,524003,0.0,0.0
1980-07-01,0.0,0.873936116695404,0.8598779705348993,0.873936116695404,148523,0.0,0.0
