Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-03-17,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,230400,0.0,0.0
1980-03-18,0.0,0.39868722297027065,0.38846462965011597,0.38846462965011597,493200,0.0,0.0
1980-03-19,0.0,0.39868722297027065,0.38846462965011597,0.38846462965011597,72000,0.0,0.0
1980-03-20,0.0,0.39868722297027065,0.38846462965011597,0.38846462965011597,97200,0.0,0.0
1980-03-21,0.0,0.39527967076950316,0.38505658507347107,0.38505658507347107,198000,0.0,0.0
1980-03-24,0.0,0.39527967076950316,0.38505658507347107,0.38505658507347107,230400,0.0,0.0
1980-03-25,0.0,0.39527967076950316,0.38505658507347107,0.38505658507347107,64800,0.0,0.0
1980-03-26,0.0,0.39527967076950316,0.38505658507347107,0.38505658507347107,28800,0.0,0.0
1980-03-27,0.0,0.38846444644910927,0.3782413899898529,0.3782413899898529,90000,0.0,0.0
1980-03-28,0.0,0.39527967076950316,0.38505658507347107,0.38505658507347107,104400,0.0,0.0
1980-03-31,0.0,0.40209430671266105,0.3918717205524445,0.39187172055244446,111600,0.0,0.0
1980-04-01,0.0,0.40209430671266105,0.3918717205524445,0.39187172055244446,68400,0.0,0.0
1980-04-02,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,68400,0.0,0.0
1980-04-03,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,28800,0.0,0.0
1980-04-07,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,90000,0.0,0.0
1980-04-08,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,36000,0.0,0.0
1980-04-09,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,133200,0.0,0.0
1980-04-10,0.0,0.40209430671266105,0.3918717205524445,0.39187172055244446,295200,0.0,0.0
1980-04-11,0.0,0.40209430671266105,0.3918717205524445,0.39187172055244446,126000,0.0,0.0
1980-04-14,0.0,0.40209430671266105,0.3918717205524445,0.39187172055244446,183600,0.0,0.0
1980-04-15,0.0,0.40209430671266105,0.3918717205524445,0.39187172055244446,7200,0.0,0.0
1980-04-16,0.0,0.40209430671266105,0.3918717205524445,0.39187172055244446,241200,0.0,0.0
1980-04-17,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,262800,0.0,0.0
1980-04-18,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,75600,0.0,0.0
1980-04-21,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,36000,0.0,0.0
1980-04-22,0.0,0.4055022643386259,0.39527967572212214,0.3952796757221222,10800,0.0,0.0
1980-04-23,0.0,0.41231735731460584,0.40209427475929255,0.4020942747592926,212400,0.0,0.0
1980-04-24,0.0,0.4191326141041463,0.4089095592498779,0.40890955924987793,75600,0.0,0.0
1980-04-25,0.0,0.42594777738125666,0.4157246947288513,0.4157246947288513,90000,0.0,0.0
1980-04-28,0.0,0.4293554208409674,0.4191328287124634,0.4191328287124634,79200,0.0,0.0
1980-04-29,0.0,0.4327626882526527,0.4225400984287262,0.4225400984287262,93600,0.0,0.0
1980-04-30,0.0,0.4361704320494851,0.4259478449821472,0.4259478449821472,28800,0.0,0.0
1980-05-01,0.0,0.4395779131211514,0.42935532331466675,0.42935532331466675,122400,0.0,0.0
1980-05-02,0.0,0.4361704320494851,0.4259478449821472,0.4259478449821472,79200,0.0,0.0
1980-05-05,0.0,0.46343082550044346,0.4532082378864289,0.45320823788642883,788400,0.0,0.0
1980-05-06,0.0,0.46683847809032875,0.45661589503288263,0.4566158950328827,144000,0.0,0.0
1980-05-07,0.0,0.46683847809032875,0.45661589503288263,0.4566158950328827,72000,0.0,0.0
1980-05-08,0.0,0.48046910229335427,0.4702460467815399,0.4702460467815399,327600,0.0,0.0
1980-05-09,0.0,0.48046910229335427,0.4702460467815399,0.4702460467815399,43200,0.0,0.0
1980-05-12,0.0,0.48046910229335427,0.4702460467815399,0.4702460467815399,21600,0.0,0.0
1980-05-13,0.0,0.48046910229335427,0.4702460467815399,0.4702460467815399,154800,0.0,0.0
1980-05-14,0.0,0.48046910229335427,0.4702460467815399,0.4702460467815399,14400,0.0,0.0
1980-05-15,0.0,0.48046910229335427,0.4702460467815399,0.4702460467815399,72000,0.0,0.0
1980-05-16,0.0,0.47365372387916854,0.46343064308166504,0.46343064308166504,406800,0.0,0.0
1980-05-19,0.0,0.47365372387916854,0.46343064308166504,0.46343064308166504,7200,0.0,0.0
1980-05-20,0.0,0.4702461113320169,0.46002352237701416,0.46002352237701416,216000,0.0,0.0
1980-05-21,0.0,0.46683847809032875,0.45661589503288263,0.4566158950328827,28800,0.0,0.0
1980-05-22,0.0,0.46683847809032875,0.45661589503288263,0.4566158950328827,1357200,0.0,0.0
1980-05-23,0.0,0.47365372387916854,0.46343064308166504,0.46343064308166504,417600,0.0,0.0
1980-05-27,0.0,0.47365372387916854,0.46343064308166504,0.46343064308166504,216000,0.0,0.0
1980-05-28,0.0,0.47365372387916854,0.46343064308166504,0.46343064308166504,82800,0.0,0.0
1980-05-29,0.0,0.46683847809032875,0.45661589503288263,0.4566158950328827,43200,0.0,0.0
1980-05-30,0.0,0.46343082550044346,0.4532082378864289,0.45320823788642883,500400,0.0,0.0
1980-06-02,0.0,0.4600233445574259,0.44980075955390925,0.4498007595539093,90000,0.0,0.0
1980-06-03,0.0,0.4600233445574259,0.44980075955390925,0.4498007595539093,46800,0.0,0.0
1980-06-04,0.0,0.45661615877479006,0.446393072605133,0.44639307260513306,61200,0.0,0.0
1980-06-05,0.0,0.4600233445574259,0.44980075955390925,0.4498007595539093,82800,0.0,0.0
1980-06-06,0.0,0.4600233445574259,0.44980075955390925,0.4498007595539093,349200,0.0,0.0
1980-06-09,0.0,0.4600233445574259,0.44980075955390925,0.4498007595539093,25200,0.0,0.0
1980-06-10,0.0,0.4600233445574259,0.44980075955390925,0.4498007595539093,64800,0.0,0.0
