Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
WELLBORN CHISTOPHER,PRESIDENT AND COO,2022-02-24,Buy,135.76,"10,000","1,357,632","149,747",Feb 25 02:13 PM
Patton Rodney David,VP BUSINESS STRATEGY,2022-02-14,Sale,144.76,506,"73,247","11,069",Feb 16 10:09 AM
Thiers Bernard,President-Flooring ROW,2021-12-01,Option Exercise,66.14,"29,012","1,918,854","99,802",Dec 03 04:20 PM
Brunk James,CFO - VP FINANCE,2021-08-03,Sale,195.0,950,"185,250","7,048",Aug 04 02:03 PM
