Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Goulart Steven J,EVP & Chief Investment Officer,2022-02-08,Option Exercise,34.21,"78,691","2,692,019","272,233",Feb 10 04:48 PM
Goulart Steven J,EVP & Chief Investment Officer,2022-02-08,Sale,70.29,"56,857","3,996,376","215,376",Feb 10 04:48 PM
Khalaf Michel,President & CEO,2021-12-21,Option Exercise,34.21,"52,498","1,795,957","186,763",Dec 23 04:12 PM
Khalaf Michel,President & CEO,2021-12-21,Sale,60.74,"42,748","2,596,535","144,015",Dec 23 04:12 PM
