Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
SCHULMAN EDWARD M,EVP-General Counsel,2021-11-23,Sale,240.94,245,"59,134","17,932",Nov 24 01:01 PM
McLaughlin William M,Executive Vice President,2021-11-17,Sale,243.79,"5,000","1,218,966","45,990",Nov 19 03:35 PM
NAUGHTON TIMOTHY J,Chairman & CEO,2021-08-31,Sale,228.49,"21,843","4,990,907","85,523",Sep 02 03:20 PM
Breslin Sean J.,Chief Operating Officer,2021-08-26,Sale,224.1,"1,500","336,150","43,344",Aug 30 01:38 PM
SCHULMAN EDWARD M,EVP-General Counsel,2021-08-19,Sale,222.76,"1,760","392,058","18,173",Aug 23 11:20 AM
Shea Keri A,SVP-Finance and Treasurer,2021-08-06,Sale,229.52,426,"97,774","3,813",Aug 10 12:12 PM
Lockridge Joanne M,Executive Vice President,2021-08-05,Sale,228.92,"1,862","426,249","22,772",Aug 09 01:39 PM
O'Shea Kevin P.,Chief Financial Officer,2021-08-03,Sale,228.6,"2,000","457,200","18,760",Aug 04 12:05 PM
