Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Foss David B,Board Chair & CEO,2022-03-23,Sale,188.08,"3,247","610,701","97,947",Mar 23 04:04 PM
Foss David B,Board Chair & CEO,2022-03-22,Option Exercise,87.27,"10,000","872,700","107,947",Mar 23 04:04 PM
Adelson Gregory R.,President & COO,2022-03-07,Sale,185.23,"4,400","815,010","6,239",Mar 08 04:23 PM
Kelly Laura G.,Director,2022-01-01,Option Exercise,0.0,199,0,"13,908",Jan 04 04:30 PM
Wilson Thomas Hampton Jr.,Director,2021-08-24,Buy,175.12,169,"29,595","12,250",Aug 24 05:21 PM
Bilke Teddy I.,Senior Vice President & CTO,2021-08-03,Option Exercise,0.0,314,0,"26,654",Aug 04 09:35 AM
Adelson Gregory R.,Chief Operating Officer,2021-08-03,Option Exercise,0.0,758,0,"10,509",Aug 04 09:35 AM
