Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Benioff Marc,Chairman and Co-CEO,2022-08-01,Option Exercise,80.99,"2,300","186,277","27,763,668",Aug 02 04:36 PM
Benioff Marc,Chairman and Co-CEO,2022-08-01,Sale,183.12,"2,300","421,183","27,761,368",Aug 02 04:36 PM
Benioff Marc,Chairman and Co-CEO,2022-07-29,Option Exercise,80.99,"2,300","186,277","27,763,668",Aug 01 04:33 PM
Benioff Marc,Chairman and Co-CEO,2022-07-29,Sale,182.64,"2,300","420,083","27,761,368",Aug 01 04:33 PM
Benioff Marc,Chairman and Co-CEO,2022-07-28,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 29 04:32 PM
Benioff Marc,Chairman and Co-CEO,2022-07-28,Sale,179.86,"2,300","413,683","27,761,368",Jul 29 04:32 PM
Benioff Marc,Chairman and Co-CEO,2022-07-27,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 28 04:51 PM
Benioff Marc,Chairman and Co-CEO,2022-07-27,Sale,178.74,"2,300","411,111","27,761,368",Jul 28 04:51 PM
Benioff Marc,Chairman and Co-CEO,2022-07-26,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 27 05:29 PM
Benioff Marc,Chairman and Co-CEO,2022-07-26,Sale,171.98,"2,300","395,552","27,761,368",Jul 27 05:29 PM
Benioff Marc,Chairman and Co-CEO,2022-07-25,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 26 06:40 PM
Weaver Amy E,President and CFO,2022-07-25,Sale,177.86,516,"91,778","30,486",Jul 25 08:43 PM
Taylor Bret Steven,"Vice Chair of the Board, CoCEO",2022-07-25,Sale,177.87,619,"110,099","932,807",Jul 25 08:45 PM
Tallapragada Srinivas,Pres/Chief Engineering Officer,2022-07-25,Sale,177.87,568,"101,028","48,770",Jul 25 08:46 PM
Harris Parker,Co-Founder and CTO,2022-07-25,Sale,177.87,568,"101,027","93,650",Jul 25 08:52 PM
Patterson Gavin,Pres. & Chief Revenue Officer,2022-07-25,Sale,177.87,543,"96,582","17,282",Jul 25 08:48 PM
Hyder Brent,President/Chief People Officer,2022-07-25,Sale,177.87,790,"140,516","4,959",Jul 25 08:50 PM
Hyder Brent,President/Chief People Officer,2022-07-22,Option Exercise,0.0,"1,552",0,"5,749",Jul 25 08:50 PM
Patterson Gavin,Pres. & Chief Revenue Officer,2022-07-22,Option Exercise,0.0,"1,562",0,"17,825",Jul 25 08:48 PM
Harris Parker,Co-Founder and CTO,2022-07-22,Option Exercise,0.0,"1,115",0,"94,218",Jul 25 08:52 PM
Tallapragada Srinivas,Pres/Chief Engineering Officer,2022-07-22,Option Exercise,0.0,"1,115",0,"49,338",Jul 25 08:46 PM
Taylor Bret Steven,"Vice Chair of the Board, CoCEO",2022-07-22,Option Exercise,0.0,"1,216",0,"933,426",Jul 25 08:45 PM
Weaver Amy E,President and CFO,2022-07-22,Option Exercise,0.0,"1,013",0,"31,002",Jul 25 08:43 PM
Benioff Marc,Chairman and Co-CEO,2022-07-22,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 25 04:30 PM
Benioff Marc,Chairman and Co-CEO,2022-07-22,Sale,183.21,"2,300","421,382","27,761,368",Jul 25 04:30 PM
Benioff Marc,Chairman and Co-CEO,2022-07-21,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 22 05:06 PM
Benioff Marc,Chairman and Co-CEO,2022-07-21,Sale,183.31,"2,300","421,623","27,761,368",Jul 22 05:06 PM
Benioff Marc,Chairman and Co-CEO,2022-07-20,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 21 06:01 PM
Benioff Marc,Chairman and Co-CEO,2022-07-20,Sale,181.46,"2,300","417,364","27,761,368",Jul 21 06:01 PM
Benioff Marc,Chairman and Co-CEO,2022-07-19,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 20 05:27 PM
Benioff Marc,Chairman and Co-CEO,2022-07-19,Sale,171.75,"2,300","395,034","27,761,368",Jul 20 05:27 PM
Benioff Marc,Chairman and Co-CEO,2022-07-18,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 19 04:14 PM
Benioff Marc,Chairman and Co-CEO,2022-07-18,Sale,169.97,"2,300","390,933","27,761,368",Jul 19 04:14 PM
Benioff Marc,Chairman and Co-CEO,2022-07-15,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 18 04:29 PM
Benioff Marc,Chairman and Co-CEO,2022-07-15,Sale,165.94,"2,300","381,660","27,761,368",Jul 18 04:29 PM
Benioff Marc,Chairman and Co-CEO,2022-07-14,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 15 06:57 PM
Benioff Marc,Chairman and Co-CEO,2022-07-14,Sale,160.06,"2,300","368,133","27,761,368",Jul 15 06:57 PM
Benioff Marc,Chairman and Co-CEO,2022-07-13,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 14 04:38 PM
Benioff Marc,Chairman and Co-CEO,2022-07-13,Sale,163.89,"2,300","376,948","27,761,368",Jul 14 04:38 PM
Benioff Marc,Chairman and Co-CEO,2022-07-12,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 13 04:55 PM
Benioff Marc,Chairman and Co-CEO,2022-07-12,Sale,167.29,"2,300","384,760","27,761,368",Jul 13 04:55 PM
Benioff Marc,Chairman and Co-CEO,2022-07-11,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 12 05:48 PM
Benioff Marc,Chairman and Co-CEO,2022-07-11,Sale,174.29,"2,300","400,861","27,761,368",Jul 12 05:48 PM
Benioff Marc,Chairman and Co-CEO,2022-07-08,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 11 06:43 PM
Benioff Marc,Chairman and Co-CEO,2022-07-08,Sale,175.06,"2,300","402,643","27,761,368",Jul 11 06:43 PM
Benioff Marc,Chairman and Co-CEO,2022-07-07,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 08 04:36 PM
Benioff Marc,Chairman and Co-CEO,2022-07-07,Sale,175.53,"2,300","403,730","27,761,368",Jul 08 04:36 PM
Benioff Marc,Chairman and Co-CEO,2022-07-06,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 07 04:52 PM
Benioff Marc,Chairman and Co-CEO,2022-07-06,Sale,172.66,"2,300","397,108","27,761,368",Jul 07 04:52 PM
Benioff Marc,Chairman and Co-CEO,2022-07-05,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 06 04:18 PM
Benioff Marc,Chairman and Co-CEO,2022-07-05,Sale,169.17,"2,300","389,090","27,761,368",Jul 06 04:18 PM
Benioff Marc,Chairman and Co-CEO,2022-07-01,Option Exercise,80.99,"2,300","186,277","27,763,668",Jul 05 05:04 PM
Benioff Marc,Chairman and Co-CEO,2022-07-01,Sale,166.81,"2,300","383,658","27,761,368",Jul 05 05:04 PM
Benioff Marc,Chairman and Co-CEO,2022-06-30,Option Exercise,80.99,"2,300","186,277","27,763,668",Jun 30 08:53 PM
Benioff Marc,Chairman and Co-CEO,2022-06-30,Sale,164.35,"2,300","378,013","27,761,368",Jun 30 08:53 PM
Benioff Marc,Chairman and Co-CEO,2022-06-29,Option Exercise,80.99,"2,300","186,277","28,063,668",Jun 29 08:05 PM
Benioff Marc,Chairman and Co-CEO,2022-06-29,Sale,170.45,"300,000","51,136,350","27,761,368",Jun 30 08:53 PM
Benioff Marc,Chairman and Co-CEO,2022-06-29,Sale,170.5,"2,300","392,160","28,061,368",Jun 29 08:05 PM
Benioff Marc,Chairman and Co-CEO,2022-06-28,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 28 07:22 PM
Benioff Marc,Chairman and Co-CEO,2022-06-28,Sale,175.4,"2,300","403,413","28,761,368",Jun 28 07:22 PM
Benioff Marc,Chairman and Co-CEO,2022-06-27,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 28 05:25 PM
Benioff Marc,Chairman and Co-CEO,2022-06-27,Sale,182.05,"2,300","418,706","28,761,368",Jun 28 05:25 PM
Benioff Marc,Chairman and Co-CEO,2022-06-24,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 24 08:53 PM
Benioff Marc,Chairman and Co-CEO,2022-06-24,Sale,183.56,"2,300","422,193","28,761,368",Jun 24 08:53 PM
Benioff Marc,Chairman and Co-CEO,2022-06-23,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 24 04:37 PM
Weaver Amy E,President and CFO,2022-06-23,Sale,170.43,924,"157,476","29,989",Jun 23 08:42 PM
Taylor Bret Steven,"Vice Chair of the Board, CoCEO",2022-06-23,Sale,170.43,"1,033","176,053","932,210",Jun 23 08:47 PM
Tallapragada Srinivas,Pres/Chief Engineering Officer,2022-06-23,Sale,170.43,924,"157,476","48,223",Jun 23 08:50 PM
Patterson Gavin,Pres. & Chief Revenue Officer,2022-06-23,Sale,170.43,"1,273","216,956","16,263",Jun 23 08:53 PM
Hyder Brent,President/Chief People Officer,2022-06-23,Sale,170.43,292,"49,765","4,197",Jun 23 08:57 PM
Harris Parker,Co-Founder and CTO,2022-06-23,Sale,170.43,973,"165,827","93,103",Jun 23 09:01 PM
Benioff Marc,Chairman and Co-CEO,2022-06-23,Sale,171.15,"2,300","393,639","28,761,368",Jun 24 04:37 PM
Benioff Marc,Chairman and Co-CEO,2022-06-22,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 23 06:01 PM
Weaver Amy E,President and CFO,2022-06-22,Option Exercise,0.0,"1,838",0,"30,913",Jun 23 08:42 PM
Taylor Bret Steven,"Vice Chair of the Board, CoCEO",2022-06-22,Option Exercise,0.0,"2,056",0,"933,243",Jun 23 08:47 PM
Tallapragada Srinivas,Pres/Chief Engineering Officer,2022-06-22,Option Exercise,0.0,"1,838",0,"49,147",Jun 23 08:50 PM
Patterson Gavin,Pres. & Chief Revenue Officer,2022-06-22,Option Exercise,0.0,"2,222",0,"17,536",Jun 23 08:53 PM
Hyder Brent,President/Chief People Officer,2022-06-22,Option Exercise,0.0,581,0,"4,489",Jun 23 08:57 PM
Harris Parker,Co-Founder and CTO,2022-06-22,Option Exercise,0.0,"1,935",0,"94,076",Jun 23 09:01 PM
Benioff Marc,Chairman and Co-CEO,2022-06-22,Sale,168.33,"2,300","387,167","28,761,368",Jun 23 06:01 PM
Benioff Marc,Chairman and Co-CEO,2022-06-21,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 22 08:09 PM
Benioff Marc,Chairman and Co-CEO,2022-06-21,Sale,167.52,"2,300","385,296","28,761,368",Jun 22 08:09 PM
Benioff Marc,Chairman and Co-CEO,2022-06-17,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 21 06:11 PM
Benioff Marc,Chairman and Co-CEO,2022-06-17,Sale,163.19,"2,300","375,343","28,761,368",Jun 21 06:11 PM
Benioff Marc,Chairman and Co-CEO,2022-06-16,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 17 07:55 PM
Benioff Marc,Chairman and Co-CEO,2022-06-16,Sale,161.46,"2,300","371,353","28,761,368",Jun 17 07:55 PM
Benioff Marc,Chairman and Co-CEO,2022-06-15,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 16 06:50 PM
Benioff Marc,Chairman and Co-CEO,2022-06-15,Sale,167.94,"2,300","386,262","28,761,368",Jun 16 06:50 PM
Benioff Marc,Chairman and Co-CEO,2022-06-14,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 15 05:29 PM
Benioff Marc,Chairman and Co-CEO,2022-06-14,Sale,164.27,"2,300","377,831","28,761,368",Jun 15 05:29 PM
Benioff Marc,Chairman and Co-CEO,2022-06-13,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 14 07:17 PM
Benioff Marc,Chairman and Co-CEO,2022-06-13,Sale,168.34,"2,300","387,192","28,761,368",Jun 14 07:17 PM
Benioff Marc,Chairman and Co-CEO,2022-06-10,Option Exercise,80.99,"2,300","186,277","28,763,668",Jun 13 07:46 PM
Benioff Marc,Chairman and Co-CEO,2022-06-10,Sale,179.58,"2,300","413,034","28,761,368",Jun 13 07:46 PM
