Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MURDOCH  KEITH  RUPERT,Chairman,2021-11-15,Sale,40.32,"1,700,000","68,544,000","181,186",Nov 17 05:01 PM
MURDOCH  KEITH  RUPERT,Chairman,2021-09-08,Sale,36.37,"19,035","692,303","1,855,960",Sep 09 06:13 PM
MURDOCH  KEITH  RUPERT,Chairman,2021-09-02,Sale,37.13,"100,000","3,713,000","1,874,995",Sep 07 07:48 PM
NALLEN JOHN,Chief Operating Officer,2021-08-16,Sale,37.21,"22,611","841,355","210,656",Aug 17 05:17 PM
MURDOCH LACHLAN K,"Executive Chairman, CEO",2021-08-15,Buy,37.0,"157,112","5,813,144","688,562",Aug 17 05:21 PM
MURDOCH LACHLAN K,"Executive Chairman, CEO",2021-08-15,Sale,37.0,"157,112","5,813,144",152,Aug 17 05:21 PM
