Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Monaco Albert,Director,2022-06-08,Buy,38.76,"3,500","135,660","30,746",Jun 09 11:59 AM
Monaco Albert,Director,2022-06-07,Buy,38.43,"3,000","115,290","27,246",Jun 07 06:48 PM
