Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
"Walgreens Boots Alliance, Inc.",10% Owner,2022-05-11,Sale,150.0,"6,000,000","900,000,000","52,854,867",May 13 04:59 PM
SCHLICHTING NANCY M,Director,2021-11-19,Sale,47.16,"2,725","128,497","16,570",Nov 23 08:04 PM
