Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Pembroke Jeffrey A,Executive Vice President,2021-09-01,Option Exercise,79.66,"2,000","159,320","17,507",Sep 03 11:44 AM
DeVries James E,Executive Vice President,2021-09-01,Option Exercise,43.73,"6,000","262,380","52,378",Sep 03 11:42 AM
Pembroke Jeffrey A,Executive Vice President,2021-09-01,Sale,240.95,"2,000","481,900","15,507",Sep 03 11:44 AM
DeVries James E,Executive Vice President,2021-09-01,Sale,237.02,"6,000","1,422,120","46,378",Sep 03 11:42 AM
MERK GREGORY P,Executive Vice President,2021-07-29,Sale,225.0,"9,550","2,148,750","28,831",Aug 02 02:12 PM
MERK GREGORY P,Executive Vice President,2021-07-26,Sale,225.0,236,"53,100","38,381",Jul 27 04:45 PM
MERK GREGORY P,Executive Vice President,2021-07-23,Sale,225.0,214,"48,150","38,617",Jul 27 04:45 PM
