Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Kelly Thomas Francis,"SVP, EM",2022-02-25,Buy,141.74,"1,800","255,130","33,366",Feb 28 04:10 PM
Dupuis Vanessa,"SVP, HR (CHRO)",2021-11-05,Sale,170.0,512,"87,040","3,614",Nov 09 05:49 PM
