Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MONTFORD JOHN T,Director,2022-05-27,Sale,45.7,"2,300","105,098","23,296",Jun 01 05:34 PM
MONTFORD JOHN T,Director,2021-12-09,Sale,43.88,540,"23,697","24,442",Dec 13 05:44 PM
Gilligan Thomas W.,Director,2021-10-27,Sale,47.34,"11,188","529,601","8,056",Oct 28 05:09 PM
