Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Crum Scott A,Chief Human Resources Officer,2022-02-23,Sale,508.8,850,"432,480","32,408",Feb 25 04:12 PM
Pettit CD Baer,President & COO,2021-12-06,Sale,599.32,"2,500","1,498,312","240,020",Dec 08 04:01 PM
Gutowski Robert J.,General Counsel,2021-11-29,Sale,646.04,800,"516,832","14,544",Dec 01 04:03 PM
Pettit CD Baer,President & COO,2021-11-04,Sale,658.6,"2,500","1,646,511","242,520",Nov 08 04:15 PM
Pettit CD Baer,President & COO,2021-10-04,Sale,604.05,"2,500","1,510,117","245,020",Oct 06 04:01 PM
Pettit CD Baer,President & COO,2021-09-07,Sale,647.91,"2,500","1,619,773","247,520",Sep 08 04:03 PM
Mak Jennifer H,Global Controller,2021-08-06,Sale,622.38,300,"186,714","5,048",Aug 10 04:01 PM
Pettit CD Baer,President & COO,2021-08-04,Sale,622.95,"2,500","1,557,386","250,020",Aug 05 04:03 PM
Pettit CD Baer,President & COO,2021-07-06,Sale,543.81,"2,500","1,359,519","252,520",Jul 07 04:09 PM
