Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
TYRRELL NATHAN S,"Exec. VP, Investments",2022-06-07,Sale,21.0,"10,707","224,847","379,285",Jun 09 04:25 PM
RAKOWICH WALTER C,Director,2022-05-20,Sale,19.61,"3,290","64,517","53,083",May 23 04:48 PM
RISOLEO JAMES F,President and CEO,2021-12-22,Option Exercise,16.23,"7,110","115,395","1,168,132",Dec 27 11:19 AM
RISOLEO JAMES F,President and CEO,2021-12-22,Sale,17.15,"7,110","121,936","1,161,022",Dec 27 11:19 AM
