Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Smitherman Barry T,Director,2022-05-05,Sale,31.23,"16,347","510,576","12,529",May 06 04:18 PM
Smitherman Barry T,Director,2022-03-09,Sale,28.67,"2,000","57,340","23,747",Mar 11 04:18 PM
Smitherman Barry T,Director,2021-11-08,Sale,26.5,"16,910","448,096","25,747",Nov 09 04:17 PM
