Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Mundy Robert P.,EVP & CFO,2022-06-06,Sale,160.3,"13,800","2,212,107","38,799",Jun 08 10:33 AM
Harman Donna A.,Director,2022-05-25,Buy,153.21,500,"76,604","2,725",May 26 12:57 PM
Carter Charles J.,EVP-Mill Ops.,2022-04-27,Sale,163.0,100,"16,300",0,Apr 29 01:57 PM
Carter Charles J.,EVP-Mill Ops.,2022-04-27,Sale,163.0,"7,347","1,197,561","23,996",Apr 29 01:57 PM
Ridley Bruce A,SVP,2022-02-11,Sale,148.6,"3,481","517,273","12,517",Feb 15 02:25 PM
Carter Charles J.,SVP-Containerboard,2021-08-30,Sale,151.52,"14,138","2,142,248","23,231",Aug 31 05:26 PM
Shirley Donald R.,SVP,2021-08-19,Sale,144.51,"2,500","361,275","14,885",Aug 23 11:09 AM
