Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MYERS MARIE,Chief Financial Officer,2022-08-01,Sale,33.05,"4,500","148,725","13,500",Aug 02 05:00 PM
Ludgate Kristen M,Chief People Officer,2022-07-12,Option Exercise,0.0,"82,167",0,"82,167",Jul 14 05:01 PM
LORES ENRIQUE,President and CEO,2022-07-01,Sale,32.67,"34,000","1,110,780","551,204",Jul 05 04:54 PM
MYERS MARIE,Chief Financial Officer,2022-07-01,Sale,32.67,"4,500","147,015","18,000",Jul 05 04:54 PM
MYERS MARIE,Chief Financial Officer,2022-06-08,Sale,38.95,"6,219","242,230","22,500",Jun 09 05:04 PM
MYERS MARIE,Chief Financial Officer,2022-06-02,Sale,39.91,"4,500","179,595","28,719",Jun 03 05:02 PM
MYERS MARIE,Chief Financial Officer,2022-05-02,Sale,36.62,"4,500","164,790","33,219",May 04 05:02 PM
MYERS MARIE,Chief Financial Officer,2022-04-01,Sale,36.25,"4,500","163,125","37,719",Apr 01 05:46 PM
LORES ENRIQUE,President and CEO,2022-04-01,Sale,36.27,"34,000","1,233,180","585,204",Apr 01 05:45 PM
BROUSSARD BRUCE D,Director,2022-03-31,Buy,36.67,"6,810","249,723","12,023",Apr 01 05:45 PM
MYERS MARIE,Chief Financial Officer,2022-03-31,Sale,36.58,"20,638","754,902","42,219",Apr 01 05:46 PM
MYERS MARIE,Chief Financial Officer,2022-03-30,Option Exercise,0.0,"34,435",0,"74,390",Apr 01 05:46 PM
MYERS MARIE,Chief Financial Officer,2022-03-03,Sale,36.33,"4,500","163,485","39,955",Mar 04 04:52 PM
CHO ALEX,"President, Personal Systems",2022-03-02,Sale,35.11,"53,874","1,891,516",3,Mar 04 04:51 PM
MYERS MARIE,Chief Financial Officer,2022-02-17,Option Exercise,0.0,"13,013",0,"52,181",Feb 22 05:14 PM
MYERS MARIE,Chief Financial Officer,2022-02-17,Sale,37.43,"4,500","168,435","44,455",Feb 22 05:14 PM
Anderson Harvey,Chief Legal Officer & Sec,2022-02-15,Sale,36.84,"8,939","329,313",0,Feb 17 05:09 PM
Anderson Harvey,Chief Legal Officer & Sec,2022-02-01,Option Exercise,0.0,"13,969",0,"13,969",Feb 03 05:37 PM
LORES ENRIQUE,President and CEO,2022-01-03,Sale,37.84,"34,000","1,286,560","619,204",Jan 05 05:15 PM
Tran Tuan,Pres Imaging Prtng & Solutions,2021-12-23,Sale,37.74,"82,096","3,098,714","60,665",Dec 28 05:17 PM
Anderson Harvey,Chief Legal Officer & Sec,2021-12-10,Sale,36.3,"10,934","396,904",0,Dec 14 06:01 PM
Anderson Harvey,Chief Legal Officer & Sec,2021-12-09,Sale,36.02,"8,268","297,813","10,934",Dec 09 06:00 PM
Weiszhaar Barbara Barton,Acting Controller,2021-12-09,Sale,36.06,"15,912","573,787",0,Dec 09 05:59 PM
Tran Tuan,Pres Imaging Prtng & Solutions,2021-12-07,Option Exercise,0.0,"77,421",0,"171,181",Dec 09 06:01 PM
LORES ENRIQUE,President and CEO,2021-12-07,Option Exercise,0.0,"190,528",0,"743,429",Dec 09 06:01 PM
Anderson Harvey,Chief Legal Officer & Sec,2021-12-07,Option Exercise,0.0,"38,092",0,"38,092",Dec 09 06:00 PM
CHO ALEX,"President, Personal Systems",2021-12-07,Option Exercise,0.0,"90,687",0,"98,842",Dec 09 05:59 PM
Weiszhaar Barbara Barton,Acting Controller,2021-12-07,Option Exercise,0.0,"20,447",0,"20,447",Dec 09 05:59 PM
Schell Christoph,Chief Commercial Officer,2021-12-07,Option Exercise,0.0,"109,454",0,"153,906",Dec 09 05:58 PM
MYERS MARIE,Chief Financial Officer,2021-12-07,Option Exercise,0.0,"23,135",0,"48,273",Dec 09 05:59 PM
Anderson Harvey,Chief Legal Officer & Sec,2021-12-03,Sale,38.1,"17,166","654,025",0,Dec 08 07:41 AM
Weiszhaar Barbara Barton,Acting Controller,2021-11-30,Sale,35.38,"1,547","54,733",0,Dec 02 05:41 PM
SURESH SUBRA,Director,2021-11-24,Sale,34.12,"10,939","373,239","48,806",Nov 29 05:21 PM
Anderson Harvey,Chief Legal Officer & Sec,2021-11-23,Option Exercise,0.0,"24,238",0,"26,757",Nov 24 05:09 PM
CHO ALEX,"President, Personal Systems",2021-11-18,Sale,31.04,"38,411","1,192,277","8,155",Nov 18 06:30 PM
Schell Christoph,Chief Commercial Officer,2021-11-16,Option Exercise,0.0,"88,167",0,"88,167",Nov 18 06:35 PM
LORES ENRIQUE,President and CEO,2021-11-16,Option Exercise,0.0,"99,626",0,"597,676",Nov 18 06:33 PM
CHO ALEX,"President, Personal Systems",2021-11-16,Option Exercise,0.0,"70,533",0,"78,688",Nov 18 06:30 PM
Schell Christoph,Chief Commercial Officer,2021-11-08,Sale,32.08,"116,389","3,733,759",0,Nov 09 05:10 PM
Schell Christoph,Chief Commercial Officer,2021-11-05,Sale,32.01,"41,362","1,323,998","116,389",Nov 09 05:10 PM
