Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Selipsky Adam,CEO Amazon Web Services,2021-12-02,Sale,3460.0,34,"117,640","3,713",Dec 06 04:51 PM
Clark David H,CEO Worldwide Consumer,2021-11-22,Sale,3676.0,105,"385,980","3,109",Nov 23 04:29 PM
Jassy Andrew R,President and CEO,2021-11-22,Sale,3676.0,492,"1,808,592","88,898",Nov 23 04:36 PM
Jassy Andrew R,President and CEO,2021-11-21,Option Exercise,0.0,"1,250",0,"89,390",Nov 23 04:36 PM
Clark David H,CEO Worldwide Consumer,2021-11-21,Option Exercise,0.0,190,0,"3,214",Nov 23 04:29 PM
RUBINSTEIN JONATHAN,Director,2021-11-18,Sale,3700.0,271,"1,002,700","6,072",Nov 19 04:27 PM
Huttenlocher Daniel P,Director,2021-11-18,Sale,3563.61,86,"306,470","1,036",Nov 19 04:23 PM
Zapolsky David,Senior Vice President,2021-11-17,Sale,3564.72,139,"495,496","3,390",Nov 17 06:31 PM
Selipsky Adam,CEO Amazon Web Services,2021-11-16,Sale,3539.0,34,"120,326","3,747",Nov 17 06:51 PM
RUBINSTEIN JONATHAN,Director,2021-11-15,Option Exercise,0.0,172,0,"6,343",Nov 17 06:06 PM
Huttenlocher Daniel P,Director,2021-11-15,Option Exercise,0.0,172,0,"1,122",Nov 17 06:01 PM
Alexander Keith Brian,Director,2021-11-15,Option Exercise,0.0,96,0,96,Nov 17 05:57 PM
Clark David H,CEO Worldwide Consumer,2021-11-15,Option Exercise,0.0,"1,426",0,"3,809",Nov 17 06:35 PM
Reynolds Shelley,Vice President,2021-11-15,Option Exercise,0.0,222,0,"6,211",Nov 17 06:23 PM
STONESIFER PATRICIA Q,Director,2021-11-15,Option Exercise,0.0,172,0,"2,139",Nov 17 06:14 PM
RYDER THOMAS O,Director,2021-11-15,Option Exercise,0.0,172,0,"6,157",Nov 17 06:10 PM
Olsavsky Brian T,Senior Vice President and CFO,2021-11-15,Option Exercise,0.0,"1,060",0,"3,060",Nov 17 06:27 PM
Zapolsky David,Senior Vice President,2021-11-15,Option Exercise,0.0,"1,060",0,"4,483",Nov 17 06:31 PM
Jassy Andrew R,President and CEO,2021-11-15,Option Exercise,0.0,"2,153",0,"88,988",Nov 17 06:40 PM
Clark David H,CEO Worldwide Consumer,2021-11-15,Sale,3537.0,785,"2,776,545","3,024",Nov 17 06:35 PM
Zapolsky David,Senior Vice President,2021-11-15,Sale,3537.0,954,"3,374,298","3,529",Nov 17 06:31 PM
Olsavsky Brian T,Senior Vice President and CFO,2021-11-15,Sale,3537.0,910,"3,218,670","2,150",Nov 17 06:27 PM
Reynolds Shelley,Vice President,2021-11-15,Sale,3537.0,222,"785,214","5,989",Nov 17 06:23 PM
Selipsky Adam,CEO Amazon Web Services,2021-11-15,Sale,3534.74,712,"2,516,736","3,781",Nov 17 06:51 PM
Jassy Andrew R,President and CEO,2021-11-15,Sale,3535.64,848,"2,998,227","88,140",Nov 17 06:40 PM
BEZOS JEFFREY P,Executive Chair,2021-11-04,Sale,3485.57,"32,700","113,978,276","50,141,599",Nov 05 04:55 PM
BEZOS JEFFREY P,Executive Chair,2021-11-04,Sale,3454.09,"37,345","128,993,086","50,174,299",Nov 05 04:48 PM
BEZOS JEFFREY P,Executive Chair,2021-11-04,Sale,3406.4,"9,480","32,292,708","50,211,644",Nov 05 04:42 PM
BEZOS JEFFREY P,Executive Chair,2021-11-04,Sale,3370.77,"7,800","26,291,975","50,221,124",Nov 05 04:34 PM
BEZOS JEFFREY P,Executive Chair,2021-11-03,Sale,3382.7,"64,655","218,708,329","50,228,924",Nov 05 04:34 PM
BEZOS JEFFREY P,Executive Chair,2021-11-03,Sale,3350.45,"67,430","225,920,622","50,293,579",Nov 05 04:27 PM
BEZOS JEFFREY P,Executive Chair,2021-11-03,Sale,3317.1,"172,140","571,005,053","50,361,009",Nov 05 04:19 PM
BEZOS JEFFREY P,Executive Chair,2021-11-02,Sale,3319.45,"50,034","166,085,277","50,533,149",Nov 03 05:09 PM
BEZOS JEFFREY P,Executive Chair,2021-11-02,Sale,3299.81,"254,191","838,782,326","50,583,183",Nov 03 05:03 PM
BEZOS JEFFREY P,Executive Chair,2021-11-01,Sale,3370.77,"1,600","5,393,238","50,837,374",Nov 03 05:03 PM
BEZOS JEFFREY P,Executive Chair,2021-11-01,Sale,3337.97,"176,457","589,008,859","50,838,974",Nov 03 04:55 PM
BEZOS JEFFREY P,Executive Chair,2021-11-01,Sale,3307.76,"126,168","417,333,654","51,015,431",Nov 03 04:47 PM
RUBINSTEIN JONATHAN,Director,2021-09-01,Sale,3500.0,286,"1,001,000","6,171",Sep 02 05:49 PM
Clark David H,CEO Worldwide Consumer,2021-08-23,Sale,3211.9,105,"337,250","2,383",Aug 24 04:41 PM
Jassy Andrew R,President and CEO,2021-08-23,Sale,3211.9,492,"1,580,255","86,835",Aug 24 04:49 PM
Jassy Andrew R,President and CEO,2021-08-21,Option Exercise,0.0,"1,250",0,"87,327",Aug 24 04:49 PM
Clark David H,CEO Worldwide Consumer,2021-08-21,Option Exercise,0.0,190,0,"2,488",Aug 24 04:41 PM
Zapolsky David,Senior Vice President,2021-08-18,Sale,3241.99,139,"450,637","3,423",Aug 20 04:30 PM
Selipsky Adam,CEO Amazon Web Services,2021-08-16,Sale,3283.0,"1,356","4,451,748","2,798",Aug 17 06:41 PM
Jassy Andrew R,President and CEO,2021-08-16,Sale,3283.0,848,"2,783,984","86,077",Aug 17 06:26 PM
Olsavsky Brian T,Senior Vice President and CFO,2021-08-16,Sale,3283.0,910,"2,987,530","2,000",Aug 17 06:08 PM
Zapolsky David,Senior Vice President,2021-08-16,Sale,3283.0,954,"3,131,982","3,562",Aug 17 06:14 PM
Clark David H,CEO Worldwide Consumer,2021-08-16,Sale,3283.0,784,"2,573,872","2,298",Aug 17 06:19 PM
Reynolds Shelley,Vice President,2021-08-16,Sale,3283.0,222,"728,826","5,989",Aug 17 06:01 PM
Reynolds Shelley,Vice President,2021-08-15,Option Exercise,0.0,222,0,"6,211",Aug 17 06:01 PM
McGrath Judith A,Director,2021-08-15,Option Exercise,0.0,96,0,"2,080",Aug 17 05:54 PM
Clark David H,CEO Worldwide Consumer,2021-08-15,Option Exercise,0.0,"1,425",0,"3,082",Aug 17 06:19 PM
Zapolsky David,Senior Vice President,2021-08-15,Option Exercise,0.0,"1,060",0,"4,516",Aug 17 06:14 PM
Olsavsky Brian T,Senior Vice President and CFO,2021-08-15,Option Exercise,0.0,"1,060",0,"2,910",Aug 17 06:08 PM
Jassy Andrew R,President and CEO,2021-08-15,Option Exercise,0.0,"2,153",0,"86,925",Aug 17 06:26 PM
RUBINSTEIN JONATHAN,Director,2021-08-02,Sale,3353.1,301,"1,009,283","6,457",Aug 04 04:43 PM
Clark David H,CEO Worldwide Consumer,2021-07-07,Sale,3717.29,243,"903,301","1,657",Jul 09 04:41 PM
