Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Major Sean D,Executive VP & General Counsel,2021-12-03,Sale,288.96,"6,000","1,733,760","13,343",Dec 06 03:43 PM
Flugel Russell A,"VP, Controller and PAO",2021-12-01,Option Exercise,77.16,"3,618","279,165","15,413",Dec 02 01:16 PM
Smith Wayne Thomas,Director,2021-11-22,Buy,297.76,"1,679","499,939","3,316",Nov 23 09:43 AM
Schaeffer Melissa N.,Senior Vice President and CFO,2021-11-10,Sale,314.0,318,"99,853","1,809",Nov 12 07:57 AM
MONSER EDWARD L,Director,2021-11-09,Buy,314.49,80,"25,159",280,Nov 09 12:39 PM
Smith Wayne Thomas,Director,2021-11-05,Buy,305.61,"1,637","500,282","1,637",Nov 05 02:57 PM
