Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Smith Andrew Howard,"EVP, Chief Commercial Officer",2022-02-16,Sale,129.75,"4,623","599,834","67,945",Feb 18 04:24 PM
Joly Hubert,Director,2021-08-18,Buy,117.9,"8,400","990,360","26,232",Aug 19 06:43 PM
Nielsen Jane,CFO and COO,2021-08-03,Sale,129.0,"4,233","546,057","90,310",Aug 05 04:21 PM
