Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Snow Ola M,Chief Human Resources Officer,2021-11-18,Sale,49.17,"10,000","491,700","36,969",Nov 19 08:24 AM
Kaufmann Michael C,CEO,2021-08-12,Option Exercise,41.6,"76,909","3,199,414","613,342",Aug 13 07:32 AM
