Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Gibbs Lawrence S.,Director,2022-03-11,Sale,153.0,"1,307","199,971","1,869",Mar 14 09:43 AM
FILTON STEVE,Executive Vice President & CFO,2022-03-07,Option Exercise,149.46,"70,000","10,462,200","177,963",Mar 07 12:51 PM
Gibbs Lawrence S.,Director,2022-03-01,Sale,143.84,985,"141,682","3,176",Mar 01 04:06 PM
McDonnell Eileen C.,Director,2022-02-28,Option Exercise,141.29,"2,500","353,225","6,077",Mar 01 04:25 PM
Miller Marc D,President and CEO,2022-02-28,Option Exercise,144.82,"103,000","14,916,460","248,901",Mar 01 04:16 PM
Pember Marvin G.,Executive Vice President,2022-02-28,Option Exercise,144.82,"30,000","4,344,600","64,222",Mar 01 04:12 PM
McDonnell Eileen C.,Director,2022-02-28,Sale,141.17,296,"41,786","3,577",Mar 01 04:25 PM
Gibbs Lawrence S.,Director,2022-02-25,Option Exercise,144.82,"10,000","1,448,200","12,763",Mar 01 04:06 PM
Gibbs Lawrence S.,Director,2021-07-28,Sale,160.0,314,"50,240","2,763",Jul 28 02:55 PM
