Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Engle Bridget E.,Sr. Exec. Vice President,2022-05-10,Sale,42.82,"44,135","1,889,772","101,886",May 12 04:20 PM
La Salla Francis J.,Sr. Executive Vice President,2021-07-16,Sale,49.41,"25,000","1,235,225","69,299",Jul 20 04:28 PM
