Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
DiMarco Kathryn,Corporate Controller,2022-02-09,Option Exercise,0.0,"1,869",0,"2,672",Feb 10 09:10 PM
Francisco Ma. Fatima,Director,2021-08-19,Buy,33.79,"3,000","101,370","3,000",Aug 19 05:11 PM
Stahler Rachel A,Chief Information Officer,2021-08-05,Option Exercise,28.63,"12,890","369,041","12,890",Aug 09 04:46 PM
Telman Deborah H,EVP GC & Corporate Secretary,2021-08-05,Option Exercise,28.63,"6,445","184,520","6,445",Aug 09 04:47 PM
WALSH MATTHEW M,Chief Financial Officer,2021-08-05,Option Exercise,28.63,"22,343","639,680","22,343",Aug 09 04:44 PM
