Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
BACON ASHLEY,Chief Risk Officer,2022-04-19,Sale,130.04,"21,012","2,732,344","178,588",Apr 19 05:03 PM
Piepszak Jennifer,Co-CEO CCB,2022-04-14,Sale,126.19,"4,668","589,051","11,135",Apr 14 05:00 PM
