Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MACKAY A D DAVID,Director,2022-06-02,Sale,140.63,"1,000","140,630",600,Jun 06 04:22 PM
Rendle Linda J,Chief Executive Officer,2022-05-13,Option Exercise,72.11,"1,697","122,371","27,990",May 17 04:16 PM
Reynolds Eric H,EVP - Chief Operating Officer,2022-05-09,Sale,154.83,585,"90,576","17,289",May 11 05:09 PM
Barral Diego J,"SVP - GM, International",2021-11-16,Sale,170.0,240,"40,800","8,742",Nov 18 04:46 PM
