Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
BIDZOS D JAMES,Exec. Chairman & CEO,2021-09-22,Sale,214.91,"3,000","644,740","793,785",Sep 23 04:32 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2021-09-21,Sale,214.21,"3,000","642,623","796,785",Sep 23 04:32 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2021-09-15,Sale,223.49,"3,000","670,466","799,785",Sep 16 04:55 PM
BIDZOS D JAMES,Exec. Chairman & CEO,2021-09-14,Sale,221.26,"5,000","1,106,304","802,785",Sep 16 04:55 PM
STRUBBE TODD  B,President & COO,2021-09-01,Sale,217.33,"3,000","651,976","110,652",Sep 02 04:50 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2021-08-18,Sale,210.71,613,"129,165","53,252",Aug 19 05:12 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2021-08-11,Sale,212.12,613,"130,030","54,260",Aug 12 05:31 PM
STRUBBE TODD  B,President & COO,2021-08-04,Sale,214.42,"3,000","643,264","114,435",Aug 05 04:45 PM
TOMLINSON TIMOTHY,Director,2021-07-26,Sale,223.56,600,"134,139","15,293",Jul 27 06:11 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2021-07-21,Sale,229.21,613,"140,506","54,873",Jul 22 05:15 PM
Indelicarto Thomas C,"EVP, Gen Counsel & Secretary",2021-07-14,Sale,229.15,613,"140,469","55,486",Jul 15 05:11 PM
STRUBBE TODD  B,President & COO,2021-07-07,Sale,231.32,"3,000","693,951","117,435",Jul 08 05:16 PM
