Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
RITCHEY RAYMOND A,Senior EVP,2022-02-23,Sale,120.52,"21,102","2,543,120",0,Feb 24 11:53 AM
LINDE DOUGLAS T,President,2021-11-23,Option Exercise,100.77,"34,476","3,474,147","215,239",Nov 24 01:54 PM
LINDE DOUGLAS T,President,2021-11-23,Sale,118.58,"34,476","4,088,226","180,763",Nov 24 01:54 PM
BURT  FRANK D,"SVP, CLO and Secretary",2021-11-15,Sale,118.89,"2,116","251,578",0,Nov 15 04:53 PM
KOOP BRYAN J,Executive Vice President,2021-11-09,Option Exercise,100.77,"7,067","712,142","9,752",Nov 12 10:02 AM
Stroman John J,Senior Vice President,2021-11-08,Sale,118.29,"4,109","486,046",0,Nov 10 09:29 AM
RITCHEY RAYMOND A,Senior EVP,2021-09-03,Sale,113.15,"45,000","5,091,569",0,Sep 07 05:18 PM
Otteni Peter V,Senior Vice President,2021-08-27,Sale,113.36,"5,027","569,875",0,Aug 31 11:53 AM
