Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Fieweger Joshua,"Senior President, Controller",2022-02-15,Option Exercise,0.0,"1,612",0,"11,656",Feb 17 06:28 PM
Menon Ayesha,SVP - Strategic Investments,2022-02-15,Option Exercise,0.0,"4,354",0,"16,626",Feb 17 06:10 PM
Mcqueen Matthew Grant,"EVP, Gen.Counsel & Secretary",2022-02-15,Option Exercise,0.0,"6,786",0,"38,549",Feb 17 06:07 PM
McHugh Timothy,EVP - Chief Financial Officer,2022-02-15,Option Exercise,0.0,"16,964",0,"50,039",Feb 17 06:02 PM
Mitra Shankh,CEO & CIO,2022-02-15,Option Exercise,0.0,"25,444",0,"109,871",Feb 17 05:58 PM
