Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
CONGDON DAVID S,Executive Chairman,2021-11-19,Sale,351.82,"25,525","8,980,208","816,939",Nov 22 04:04 PM
CONGDON DAVID S,Executive Chairman,2021-11-18,Sale,353.66,"17,000","6,012,177","842,464",Nov 22 04:04 PM
SUGGS LEO H,Director,2021-11-01,Sale,345.03,"3,000","1,035,090","3,772",Nov 03 04:27 PM
Wray D. Michael,Director,2021-08-17,Sale,277.17,"2,363","654,953","8,984",Aug 18 04:03 PM
