Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Winnefeld James A Jr,Director,2021-11-04,Buy,45.47,200,"9,093","10,170",Nov 05 04:38 PM
VACHON LOUIS,Director,2021-09-08,Buy,46.04,"3,000","138,120","31,837",Sep 10 08:00 AM
